origem,id_origem,pessoa_id
app,usr_f45e590c,PES-04141
crm,101551,PES-05689
crm,101552,PES-05013
crm,101553,PES-03452
crm,101554,PES-05574
loja,Loja Shopping#151,PES-01209
app,usr_04ddb576,PES-02651
app,usr_c981ae4a,PES-00870
crm,101555,PES-05669
loja,Loja Bairro#151,PES-04345
crm,101556,PES-04091
app,usr_90a6c9a1,PES-00283
app,usr_f4a7e800,PES-02571
crm,101557,PES-02663
app,usr_10c449a4,PES-04944
crm,101558,PES-01289
crm,101559,PES-04108
crm,101560,PES-02388
app,usr_3d272ae0,PES-01955
app,usr_707d2e45,PES-05285
app,usr_10c09070,PES-01176
crm,101561,PES-05602
app,usr_584d73d7,PES-02390
app,usr_c6893792,PES-05251
crm,101562,PES-05578
crm,101563,PES-00093
crm,101564,PES-00260
crm,101565,PES-04856
loja,Loja Shopping#152,PES-02453
crm,101566,PES-02159
crm,101567,PES-00230
app,usr_a9fb6e78,PES-04747
crm,101568,PES-01844
app,usr_1ff85678,PES-04699
crm,101569,PES-03869
crm,101570,PES-05789
crm,101571,PES-02950
loja,Loja Bairro#152,PES-02499
crm,101572,PES-02469
app,usr_0fb7dc30,PES-03671
app,usr_b194a7b5,PES-02996
crm,101573,PES-03069
crm,101574,PES-00119
app,usr_4eedd1df,PES-04273
app,usr_c20c9455,PES-02673
app,usr_f18dae2b,PES-05085
app,usr_833ded9a,PES-03788
crm,101575,PES-01597
app,usr_83a82719,PES-01342
loja,Loja Bairro#153,PES-02057
crm,101576,PES-03278
crm,101577,PES-03475
crm,101578,PES-01695
app,usr_03700384,PES-01160
loja,Loja Bairro#154,PES-00252
crm,101579,PES-03007
crm,101580,PES-05507
app,usr_b235a18f,PES-01910
crm,101581,PES-05112
loja,Loja Centro#140,PES-05583
crm,101582,PES-00494
loja,Loja Bairro#155,PES-03964
crm,101583,PES-04586
app,usr_acd6e0cb,PES-01879
app,usr_19f33824,PES-02766
app,usr_1de182fe,PES-03597
loja,Loja Centro#141,PES-04161
loja,Loja Centro#142,PES-02887
crm,101584,PES-05670
app,usr_f1e2c7dd,PES-01812
crm,101585,PES-02110
app,usr_6830e3e8,PES-03285
crm,101586,PES-04066
crm,101587,PES-01106
loja,Loja Centro#143,PES-01541
loja,Loja Shopping#153,PES-01744
app,usr_3c951b52,PES-03937
crm,101588,PES-05238
app,usr_bc171fcc,PES-05010
crm,101589,PES-01673
app,usr_31adcb1c,PES-01373
crm,101590,PES-04020
crm,101591,PES-00223
loja,Loja Centro#144,PES-01811
crm,101592,PES-04336
app,usr_3d9566e5,PES-00154
crm,101593,PES-05388
crm,101594,PES-02555
crm,101595,PES-01463
crm,101596,PES-03344
crm,101597,PES-01485
app,usr_fb933ab6,PES-00449
crm,101598,PES-02750
crm,101599,PES-02288
crm,101600,PES-02511
crm,101601,PES-05866
crm,101602,PES-03282
loja,Loja Bairro#156,PES-05192
app,usr_4898360a,PES-04181
crm,101603,PES-04745
app,usr_3b72f822,PES-03728
app,usr_457569e9,PES-00235
crm,101604,PES-03497
loja,Loja Bairro#157,PES-01028
app,usr_fcd8a75e,PES-02736
crm,101605,PES-01448
crm,101606,PES-00512
crm,101607,PES-04120
crm,101608,PES-03244
crm,101609,PES-03552
crm,101610,PES-05993
app,usr_ba2b444a,PES-05801
crm,101611,PES-04717
crm,101612,PES-03115
crm,101613,PES-04308
app,usr_4718335d,PES-05781
crm,101614,PES-01355
crm,101615,PES-04140
app,usr_de5987d2,PES-04959
crm,101616,PES-01693
loja,Loja Centro#145,PES-04138
crm,101617,PES-02855
crm,101618,PES-05998
app,usr_2e354496,PES-03305
crm,101619,PES-05384
loja,Loja Shopping#154,PES-02031
loja,Loja Bairro#158,PES-03772
crm,101620,PES-00204
loja,Loja Shopping#155,PES-04198
crm,101621,PES-01232
app,usr_9830a85f,PES-05968
crm,101622,PES-04693
crm,101623,PES-01974
app,usr_9ed11cba,PES-00623
crm,101624,PES-02692
crm,101625,PES-04500
loja,Loja Bairro#159,PES-01316
app,usr_f77ae6fc,PES-01995
crm,101626,PES-02484
loja,Loja Bairro#160,PES-03839
loja,Loja Centro#146,PES-01171
app,usr_eb2cbfa2,PES-03820
crm,101627,PES-04516
crm,101628,PES-00353
app,usr_e51eecd2,PES-00577
crm,101629,PES-02087
crm,101630,PES-04378
crm,101631,PES-00919
app,usr_9ed4034c,PES-05874
crm,101632,PES-01403
crm,101633,PES-01937
crm,101634,PES-05990
loja,Loja Bairro#161,PES-05548
crm,101635,PES-03408
crm,101636,PES-00050
crm,101637,PES-01014
crm,101638,PES-05026
crm,101639,PES-00274
crm,101640,PES-05261
app,usr_2be7f213,PES-00566
loja,Loja Shopping#156,PES-03978
app,usr_87b591c7,PES-02334
crm,101641,PES-01242
loja,Loja Shopping#157,PES-00340
crm,101642,PES-03171
loja,Loja Bairro#162,PES-02544
crm,101643,PES-02889
app,usr_f3f95ffb,PES-03956
crm,101644,PES-02830
crm,101645,PES-00444
crm,101646,PES-02768
crm,101647,PES-03057
app,usr_68b271c8,PES-04365
app,usr_eadc59bd,PES-04244
crm,101648,PES-03247
crm,101649,PES-05651
app,usr_92fa3646,PES-01878
crm,101650,PES-00182
app,usr_6a534c54,PES-01150
app,usr_5a987cb3,PES-05836
app,usr_0bc35682,PES-02315
crm,101651,PES-02415
app,usr_1bf7bfbd,PES-00640
app,usr_b4a232f5,PES-05067
crm,101652,PES-00589
loja,Loja Centro#147,PES-02396
crm,101653,PES-00298
app,usr_06b1ed1f,PES-04546
loja,Loja Bairro#163,PES-01603
crm,101654,PES-03076
app,usr_411d18b2,PES-02795
app,usr_c0deb82d,PES-00533
app,usr_f63457b1,PES-05908
crm,101655,PES-04609
app,usr_53d494e1,PES-00646
loja,Loja Centro#148,PES-04874
crm,101656,PES-02710
app,usr_97369c50,PES-03205
crm,101657,PES-01942
app,usr_efbf6d9f,PES-00509
loja,Loja Shopping#158,PES-02038
crm,101658,PES-01409
app,usr_f99b2fef,PES-02431
loja,Loja Shopping#159,PES-00081
crm,101659,PES-02000
crm,101660,PES-02356
app,usr_e1229fc4,PES-03057
crm,101661,PES-02088
crm,101662,PES-00926
loja,Loja Shopping#160,PES-03114
app,usr_fddc2aee,PES-05819
crm,101663,PES-04872
crm,101664,PES-03950
crm,101665,PES-01985
crm,101666,PES-00057
crm,101667,PES-01611
crm,101668,PES-03428
crm,101669,PES-05929
app,usr_d7f8d658,PES-00406
crm,101670,PES-05646
crm,101671,PES-05650
crm,101672,PES-00449
app,usr_2aea71a2,PES-05510
crm,101673,PES-03886
loja,Loja Bairro#164,PES-01219
crm,101674,PES-05734
app,usr_60493964,PES-03354
crm,101675,PES-00506
app,usr_c50f0d33,PES-02961
crm,101676,PES-00055
app,usr_ab63020b,PES-03921
crm,101677,PES-01872
loja,Loja Bairro#165,PES-02733
app,usr_bd6ecb6f,PES-05361
app,usr_368d67e1,PES-03138
crm,101678,PES-03930
crm,101679,PES-01380
app,usr_0f3cfd3b,PES-05860
app,usr_34dbcd99,PES-05482
crm,101680,PES-04055
app,usr_389a742d,PES-00125
crm,101681,PES-03480
loja,Loja Centro#149,PES-04474
crm,101682,PES-00798
app,usr_c249083e,PES-00615
crm,101683,PES-01174
crm,101684,PES-04437
crm,101685,PES-04670
loja,Loja Centro#150,PES-03901
crm,101686,PES-02702
app,usr_7e60810a,PES-01353
app,usr_ef562c38,PES-03660
crm,101687,PES-03052
crm,101688,PES-01350
app,usr_6fbc5447,PES-01332
crm,101689,PES-01989
app,usr_e22ba032,PES-00970
app,usr_18a52647,PES-05263
app,usr_aa318c97,PES-01046
crm,101690,PES-03103
crm,101691,PES-05035
app,usr_9d775b70,PES-05091
app,usr_9e6eedf2,PES-03669
crm,101692,PES-00135
loja,Loja Bairro#166,PES-04077
crm,101693,PES-03978
crm,101694,PES-04018
crm,101695,PES-02986
crm,101696,PES-05274
crm,101697,PES-05226
crm,101698,PES-05180
crm,101699,PES-00732
crm,101700,PES-03470
crm,101701,PES-01741
app,usr_25639b7a,PES-02208
crm,101702,PES-01581
crm,101703,PES-04172
app,usr_0ad5d395,PES-02255
crm,101704,PES-03041
crm,101705,PES-00633
crm,101706,PES-01128
crm,101707,PES-00249
app,usr_19c3c063,PES-00046
crm,101708,PES-00924
app,usr_9aeb1195,PES-03428
app,usr_ad05690e,PES-03117
app,usr_c086e55f,PES-04113
crm,101709,PES-05213
crm,101710,PES-01246
app,usr_c4ec2468,PES-03976
crm,101711,PES-03091
crm,101712,PES-03465
app,usr_c4358369,PES-01889
crm,101713,PES-01691
crm,101714,PES-00860
app,usr_858bb2c3,PES-03933
crm,101715,PES-04623
crm,101716,PES-04795
crm,101717,PES-01142
app,usr_fea403fd,PES-00770
crm,101718,PES-05145
crm,101719,PES-00175
loja,Loja Shopping#161,PES-05047
crm,101720,PES-02359
crm,101721,PES-04015
crm,101722,PES-00834
app,usr_840d66ba,PES-04967
crm,101723,PES-02558
crm,101724,PES-02803
crm,101725,PES-02690
crm,101726,PES-02022
app,usr_f0d8522a,PES-04301
loja,Loja Bairro#167,PES-04531
loja,Loja Bairro#168,PES-02816
app,usr_aee38c2c,PES-01652
app,usr_4c89682f,PES-04600
crm,101727,PES-03406
crm,101728,PES-04372
app,usr_6f48d6c1,PES-05407
app,usr_3651fb22,PES-02491
crm,101729,PES-05063
crm,101730,PES-04214
app,usr_f7b696f3,PES-03938
app,usr_ce50330c,PES-04555
app,usr_2dddd011,PES-02799
app,usr_9b3b54d5,PES-02053
app,usr_b20c76d9,PES-00042
app,usr_90328234,PES-02720
app,usr_af72636a,PES-01458
crm,101731,PES-05415
app,usr_30cfaf07,PES-02897
crm,101732,PES-01479
crm,101733,PES-03427
crm,101734,PES-04947
crm,101735,PES-03029
app,usr_674794da,PES-02101
crm,101736,PES-02036
app,usr_4de5db43,PES-02202
crm,101737,PES-04986
app,usr_168e674e,PES-03501
crm,101738,PES-02001
app,usr_d3dab611,PES-03403
crm,101739,PES-00593
crm,101740,PES-04135
crm,101741,PES-05676
app,usr_495d6ee1,PES-01472
crm,101742,PES-04801
app,usr_23fb4a41,PES-05357
loja,Loja Bairro#169,PES-00373
crm,101743,PES-04686
app,usr_d33e4695,PES-05039
crm,101744,PES-02011
loja,Loja Centro#151,PES-02534
crm,101745,PES-04402
crm,101746,PES-04432
crm,101747,PES-04325
crm,101748,PES-05320
crm,101749,PES-01543
crm,101750,PES-04533
loja,Loja Shopping#162,PES-04201
crm,101751,PES-05120
loja,Loja Shopping#163,PES-01676
crm,101752,PES-05118
crm,101753,PES-04343
crm,101754,PES-04263
loja,Loja Bairro#170,PES-00805
app,usr_377c1cc8,PES-01014
loja,Loja Shopping#164,PES-00642
crm,101755,PES-03351
crm,101756,PES-00736
crm,101757,PES-00258
crm,101758,PES-01713
loja,Loja Centro#152,PES-01961
crm,101759,PES-04333
crm,101760,PES-00388
crm,101761,PES-00989
loja,Loja Bairro#171,PES-03102
app,usr_2d919cc5,PES-02950
crm,101762,PES-00566
crm,101763,PES-00895
crm,101764,PES-00478
app,usr_8b0dae56,PES-00886
crm,101765,PES-03342
loja,Loja Centro#153,PES-00935
crm,101766,PES-03305
app,usr_18732c1d,PES-03008
crm,101767,PES-00944
crm,101768,PES-05511
crm,101769,PES-01923
crm,101770,PES-02516
app,usr_1126b75a,PES-02066
crm,101771,PES-00107
app,usr_fb4123f8,PES-02917
app,usr_16ccfeef,PES-02860
crm,101772,PES-05936
crm,101773,PES-04871
loja,Loja Bairro#172,PES-03654
app,usr_3208d235,PES-00165
app,usr_e80e84be,PES-05427
crm,101774,PES-05439
loja,Loja Bairro#173,PES-01338
crm,101775,PES-02416
app,usr_b75d768a,PES-05868
crm,101776,PES-01301
app,usr_f4879bec,PES-03741
app,usr_d1039369,PES-04573
crm,101777,PES-01997
app,usr_2cab00a8,PES-03691
loja,Loja Centro#154,PES-04029
crm,101778,PES-05971
crm,101779,PES-01643
app,usr_e5dff346,PES-00773
crm,101780,PES-00091
loja,Loja Shopping#165,PES-03679
crm,101781,PES-00960
crm,101782,PES-00341
crm,101783,PES-05468
crm,101784,PES-02313
app,usr_1399eeab,PES-04389
crm,101785,PES-02634
app,usr_b38496a2,PES-02772
crm,101786,PES-01803
app,usr_b8c10a93,PES-02679
crm,101787,PES-02137
app,usr_3bf4f4cb,PES-04682
app,usr_b26eb2cf,PES-01092
loja,Loja Shopping#166,PES-04824
crm,101788,PES-03504
loja,Loja Centro#155,PES-03495
app,usr_cc5cf8ff,PES-03841
app,usr_3ea77ac3,PES-00628
crm,101789,PES-04262
crm,101790,PES-04250
crm,101791,PES-04853
crm,101792,PES-03390
app,usr_eb369aa3,PES-01536
crm,101793,PES-02688
crm,101794,PES-02014
crm,101795,PES-00943
app,usr_6a180631,PES-04993
loja,Loja Shopping#167,PES-00755
crm,101796,PES-01547
crm,101797,PES-05537
app,usr_3f0816f2,PES-02964
crm,101798,PES-04988
app,usr_ddcf0b8e,PES-00040
crm,101799,PES-04274
crm,101800,PES-02265
crm,101801,PES-05899
app,usr_7913bd20,PES-02297
crm,101802,PES-02591
crm,101803,PES-02502
crm,101804,PES-01413
crm,101805,PES-02793
crm,101806,PES-03320
crm,101807,PES-05848
app,usr_b3546c23,PES-00958
app,usr_73e5a415,PES-02209
app,usr_eaa8f958,PES-05458
app,usr_3dfe3921,PES-01613
crm,101808,PES-02747
crm,101809,PES-02668
crm,101810,PES-03112
crm,101811,PES-01554
crm,101812,PES-02758
crm,101813,PES-01225
crm,101814,PES-04453
crm,101815,PES-01908
crm,101816,PES-03263
crm,101817,PES-03071
crm,101818,PES-02486
app,usr_4831f19d,PES-05530
crm,101819,PES-01548
crm,101820,PES-03542
crm,101821,PES-03250
crm,101822,PES-02179
app,usr_e9ef97e8,PES-04364
crm,101823,PES-00029
app,usr_8c476d91,PES-02565
crm,101824,PES-03968
crm,101825,PES-00574
app,usr_88274863,PES-00183
loja,Loja Shopping#168,PES-05172
crm,101826,PES-03656
crm,101827,PES-02268
crm,101828,PES-03952
app,usr_3dd04f44,PES-04796
app,usr_22ba5d92,PES-01181
app,usr_861afe09,PES-03452
crm,101829,PES-00406
crm,101830,PES-04645
app,usr_0180049c,PES-04564
crm,101831,PES-04711
app,usr_237e852e,PES-04216
crm,101832,PES-02031
crm,101833,PES-03056
crm,101834,PES-02780
crm,101835,PES-03698
crm,101836,PES-02184
loja,Loja Bairro#174,PES-05949
crm,101837,PES-05185
crm,101838,PES-03185
crm,101839,PES-01206
crm,101840,PES-00487
app,usr_b0a1964b,PES-03197
app,usr_8c0febcb,PES-00142
app,usr_b6cb3ee7,PES-01283
crm,101841,PES-01380
app,usr_ace6bcb9,PES-02455
crm,101842,PES-00747
app,usr_70a196e1,PES-00988
crm,101843,PES-03716
crm,101844,PES-00066
crm,101845,PES-02666
crm,101846,PES-01814
app,usr_1391a935,PES-02017
app,usr_7e182b9a,PES-01125
crm,101847,PES-01825
app,usr_6fa0c9e8,PES-02157
crm,101848,PES-03063
crm,101849,PES-05344
loja,Loja Shopping#169,PES-00532
crm,101850,PES-02263
loja,Loja Centro#156,PES-05111
crm,101851,PES-03647
app,usr_8ef8d20d,PES-03853
crm,101852,PES-01793
crm,101853,PES-05518
crm,101854,PES-05950
app,usr_10e0bc8d,PES-02765
loja,Loja Shopping#170,PES-01647
app,usr_1b04059a,PES-00328
loja,Loja Centro#157,PES-02157
app,usr_086f17b1,PES-00278
crm,101855,PES-04672
crm,101856,PES-05803
app,usr_aca3035d,PES-02012
app,usr_c58096f4,PES-00258
crm,101857,PES-02992
app,usr_a8c94cbf,PES-02859
crm,101858,PES-01528
app,usr_2273f9b9,PES-05774
app,usr_bd8d88b0,PES-03242
app,usr_cd3d7eb9,PES-02370
loja,Loja Centro#158,PES-03302
crm,101859,PES-04357
crm,101860,PES-05444
crm,101861,PES-03864
crm,101862,PES-05301
crm,101863,PES-02524
crm,101864,PES-04324
loja,Loja Bairro#175,PES-01206
crm,101865,PES-00489
crm,101866,PES-05345
loja,Loja Shopping#171,PES-04613
loja,Loja Centro#159,PES-01617
crm,101867,PES-01849
app,usr_9d59e366,PES-03645
crm,101868,PES-01517
crm,101869,PES-01154
app,usr_65e72a53,PES-02596
crm,101870,PES-03293
app,usr_83742b6a,PES-03618
crm,101871,PES-04896
app,usr_70ba996e,PES-03476
crm,101872,PES-02149
crm,101873,PES-02572
crm,101874,PES-05762
app,usr_809cecb9,PES-00850
app,usr_3bcba4fe,PES-03081
app,usr_ca7d812a,PES-05513
crm,101875,PES-05359
crm,101876,PES-01709
crm,101877,PES-04417
crm,101878,PES-01672
crm,101879,PES-05776
crm,101880,PES-05046
loja,Loja Shopping#172,PES-01258
app,usr_7be36411,PES-01100
app,usr_77de1ab9,PES-04905
crm,101881,PES-05452
app,usr_1d66c39c,PES-03327
app,usr_075946ac,PES-03037
crm,101882,PES-02096
crm,101883,PES-00114
app,usr_08e6fa38,PES-04241
loja,Loja Shopping#173,PES-01348
crm,101884,PES-01893
crm,101885,PES-03690
crm,101886,PES-02507
crm,101887,PES-01430
crm,101888,PES-01846
crm,101889,PES-00312
crm,101890,PES-02114
app,usr_8702c2cf,PES-00944
crm,101891,PES-04362
crm,101892,PES-01474
crm,101893,PES-03222
crm,101894,PES-04753
crm,101895,PES-04099
crm,101896,PES-03159
crm,101897,PES-00761
app,usr_25f5c101,PES-03180
crm,101898,PES-04058
app,usr_74484982,PES-03679
crm,101899,PES-03147
loja,Loja Shopping#174,PES-00116
loja,Loja Centro#160,PES-03295
crm,101900,PES-00308
app,usr_9e827cf3,PES-00439
app,usr_5f041164,PES-02306
crm,101901,PES-04892
app,usr_ac7121be,PES-05524
app,usr_ec924f27,PES-02229
crm,101902,PES-05316
crm,101903,PES-04948
crm,101904,PES-01782
app,usr_4b8399ad,PES-01999
crm,101905,PES-02492
app,usr_dff2f173,PES-00790
app,usr_58504e7f,PES-00826
app,usr_e7731f2d,PES-04346
crm,101906,PES-01801
loja,Loja Centro#161,PES-03930
crm,101907,PES-02344
crm,101908,PES-05612
loja,Loja Centro#162,PES-02488
app,usr_2a31fe22,PES-04871
loja,Loja Centro#163,PES-02361
crm,101909,PES-02785
app,usr_da5f3dbe,PES-00807
crm,101910,PES-02991
loja,Loja Centro#164,PES-02883
crm,101911,PES-00504
crm,101912,PES-00779
loja,Loja Centro#165,PES-02434
loja,Loja Shopping#175,PES-03412
app,usr_2ca3674b,PES-02717
crm,101913,PES-04386
app,usr_bfd9e385,PES-05692
crm,101914,PES-04728
loja,Loja Centro#166,PES-02274
crm,101915,PES-03358
crm,101916,PES-03697
crm,101917,PES-04105
crm,101918,PES-00437
crm,101919,PES-05354
app,usr_8e8fa47b,PES-05654
crm,101920,PES-00076
app,usr_5decda60,PES-04094
crm,101921,PES-02647
app,usr_1c28c4ab,PES-04695
crm,101922,PES-00199
app,usr_e166b9ba,PES-03131
crm,101923,PES-04166
crm,101924,PES-04598
loja,Loja Centro#167,PES-01629
crm,101925,PES-04348
loja,Loja Shopping#176,PES-02001
loja,Loja Centro#168,PES-04560
app,usr_ee82e0e1,PES-01914
app,usr_785880a5,PES-01247
crm,101926,PES-03881
crm,101927,PES-03830
app,usr_6581b2cc,PES-04255
loja,Loja Centro#169,PES-00096
app,usr_c3817033,PES-00783
crm,101928,PES-01271
app,usr_9a630a42,PES-04854
app,usr_4a546c4a,PES-00884
crm,101929,PES-04251
app,usr_525d45c9,PES-03789
crm,101930,PES-03255
crm,101931,PES-05295
crm,101932,PES-02517
crm,101933,PES-02821
crm,101934,PES-04103
crm,101935,PES-00618
crm,101936,PES-01473
app,usr_993cb229,PES-05764
crm,101937,PES-01944
crm,101938,PES-02930
app,usr_2e9e091f,PES-05958
crm,101939,PES-00084
crm,101940,PES-04780
app,usr_ed46b8c2,PES-01084
crm,101941,PES-04802
loja,Loja Centro#170,PES-03706
crm,101942,PES-02482
app,usr_0cd83a20,PES-00940
app,usr_f1825cf3,PES-00026
app,usr_3bce4b44,PES-04881
crm,101943,PES-02700
crm,101944,PES-03658
crm,101945,PES-00855
loja,Loja Bairro#176,PES-05429
loja,Loja Shopping#177,PES-05731
crm,101946,PES-04950
app,usr_e9be3ba6,PES-02211
crm,101947,PES-03178
crm,101948,PES-00854
crm,101949,PES-05687
app,usr_069443af,PES-04687
loja,Loja Centro#171,PES-00175
loja,Loja Centro#172,PES-02978
loja,Loja Shopping#178,PES-03947
loja,Loja Centro#173,PES-05298
app,usr_f57e4f5c,PES-01266
crm,101950,PES-05812
app,usr_c1648a66,PES-02083
crm,101951,PES-02450
crm,101952,PES-00885
app,usr_78bd094a,PES-00173
app,usr_b8d2f723,PES-05895
crm,101953,PES-04760
app,usr_8167405f,PES-05012
app,usr_9120bc07,PES-01498
app,usr_31390722,PES-03096
loja,Loja Centro#174,PES-04069
crm,101954,PES-01389
crm,101955,PES-05556
app,usr_a5e940b1,PES-03374
app,usr_4ab4cb42,PES-00141
crm,101956,PES-05940
app,usr_da19e291,PES-04176
crm,101957,PES-01179
app,usr_09a7f469,PES-04985
app,usr_2b4fb0a7,PES-03697
crm,101958,PES-01425
crm,101959,PES-03124
app,usr_beca8f29,PES-00024
crm,101960,PES-02363
app,usr_453c030d,PES-00433
app,usr_b528047e,PES-02132
app,usr_5ecd4bd0,PES-01175
app,usr_422bafe5,PES-04528
app,usr_155cf22f,PES-04968
app,usr_edfd4d10,PES-04482
app,usr_b67059c7,PES-02191
loja,Loja Bairro#177,PES-05614
loja,Loja Centro#175,PES-03771
crm,101961,PES-01459
crm,101962,PES-00579
loja,Loja Shopping#179,PES-04813
crm,101963,PES-01114
loja,Loja Centro#176,PES-00953
crm,101964,PES-03138
crm,101965,PES-05963
app,usr_4de55aad,PES-01699
crm,101966,PES-04722
crm,101967,PES-01055
loja,Loja Centro#177,PES-05898
loja,Loja Shopping#180,PES-00722
app,usr_456493e1,PES-03359
app,usr_0841cea1,PES-01648
crm,101968,PES-02043
crm,101969,PES-01297
loja,Loja Shopping#181,PES-01051
crm,101970,PES-00789
crm,101971,PES-04622
crm,101972,PES-01180
crm,101973,PES-00724
crm,101974,PES-05282
crm,101975,PES-05889
crm,101976,PES-03985
app,usr_933a2af9,PES-03678
app,usr_7c3c6307,PES-05232
crm,101977,PES-03048
app,usr_35a94e9e,PES-00878
app,usr_7b241c66,PES-05143
crm,101978,PES-04002
crm,101979,PES-05205
app,usr_7a90c76f,PES-04464
crm,101980,PES-02530
app,usr_83749d28,PES-03419
crm,101981,PES-02329
app,usr_6a07ccd1,PES-03074
crm,101982,PES-05766
app,usr_f966e700,PES-03054
app,usr_8443e133,PES-00311
crm,101983,PES-00150
app,usr_a6a0eb06,PES-05724
loja,Loja Centro#178,PES-01780
app,usr_e26843eb,PES-05188
crm,101984,PES-04744
app,usr_a89ebb6e,PES-00667
crm,101985,PES-04238
crm,101986,PES-01078
crm,101987,PES-04340
crm,101988,PES-02850
crm,101989,PES-03437
crm,101990,PES-05311
crm,101991,PES-04434
loja,Loja Shopping#182,PES-02694
crm,101992,PES-03538
app,usr_2698d1ee,PES-01893
crm,101993,PES-05584
crm,101994,PES-04282
app,usr_d976294c,PES-02298
loja,Loja Bairro#178,PES-03643
crm,101995,PES-04582
crm,101996,PES-04289
crm,101997,PES-02865
loja,Loja Centro#179,PES-05606
crm,101998,PES-03841
loja,Loja Centro#180,PES-00411
loja,Loja Bairro#179,PES-05039
app,usr_e9378e9a,PES-02384
loja,Loja Centro#181,PES-05086
app,usr_b684e8ab,PES-02641
crm,101999,PES-03829
app,usr_1401c796,PES-01953
crm,102000,PES-05209
crm,102001,PES-05741
crm,102002,PES-04898
crm,102003,PES-01740
app,usr_fe1ddabd,PES-05450
crm,102004,PES-01208
loja,Loja Bairro#180,PES-01591
app,usr_cd02e799,PES-04187
loja,Loja Bairro#181,PES-01095
loja,Loja Centro#182,PES-03967
app,usr_cde628d8,PES-03827
loja,Loja Shopping#183,PES-01381
crm,102005,PES-02961
crm,102006,PES-03053
loja,Loja Centro#183,PES-02450
crm,102007,PES-02546
app,usr_07f46f75,PES-02630
crm,102008,PES-00806
app,usr_41c088f8,PES-02131
app,usr_2200c46b,PES-03960
crm,102009,PES-02032
app,usr_36744e0e,PES-01490
app,usr_741e2986,PES-01741
app,usr_4f2f8d53,PES-03618
loja,Loja Shopping#184,PES-04110
crm,102010,PES-01084
crm,102011,PES-05735
loja,Loja Shopping#185,PES-00494
crm,102012,PES-05437
crm,102013,PES-05728
app,usr_1e1150df,PES-02575
app,usr_2d8db894,PES-04168
app,usr_a8eaef61,PES-00720
loja,Loja Bairro#182,PES-02622
loja,Loja Bairro#183,PES-05496
app,usr_0c3b1a6a,PES-05808
crm,102014,PES-02669
loja,Loja Shopping#186,PES-04254
crm,102015,PES-03757
crm,102016,PES-04076
app,usr_9ce3f621,PES-05499
crm,102017,PES-02419
app,usr_171a053d,PES-01326
app,usr_6a8ffa91,PES-04576
crm,102018,PES-01173
loja,Loja Shopping#187,PES-02769
crm,102019,PES-01447
loja,Loja Bairro#184,PES-00914
loja,Loja Bairro#185,PES-02593
app,usr_f752a077,PES-03734
crm,102020,PES-04551
crm,102021,PES-04267
app,usr_b6fccebf,PES-05202
crm,102022,PES-05338
app,usr_b589b3ce,PES-00526
crm,102023,PES-01193
crm,102024,PES-04155
crm,102025,PES-00688
loja,Loja Centro#184,PES-02802
app,usr_c1e5f01c,PES-02708
crm,102026,PES-00429
crm,102027,PES-03216
app,usr_3885c990,PES-01478
crm,102028,PES-03802
crm,102029,PES-04843
app,usr_175b573b,PES-03126
app,usr_cf823ad0,PES-02774
crm,102030,PES-04984
crm,102031,PES-02294
app,usr_348c3c31,PES-03161
crm,102032,PES-02406
app,usr_34454e87,PES-02616
loja,Loja Bairro#186,PES-03002
loja,Loja Centro#185,PES-03557
crm,102033,PES-04061
crm,102034,PES-03296
app,usr_ab2e73b5,PES-02647
app,usr_89685463,PES-02352
crm,102035,PES-04723
crm,102036,PES-05315
loja,Loja Shopping#188,PES-01173
app,usr_e01c7fa6,PES-04069
app,usr_4991f91b,PES-03146
crm,102037,PES-01909
